input,output,input_processed,is_divorce,topic_label,announce_date,text_combined
"부정행위로 인한 정신적 손해를 금전적으로 보상받을 수 있는 경우, 그 위자료는 어떻게 산정되나요?","부정행위로 인한 정신적 손해를 금전으로 보상받기 위한 위자료는 혼인 기간, 미성년 자녀의 존재, 부정행위의 내용과 기간, 혼인 관계에 미친 영향, 부정행위가 발각된 이후의 상황 등 여러 사정을 종합적으로 고려하여 산정됩니다. 예를 들어, 한 사건에서는 위자료의 액수가 15,000,000원으로 정해졌습니다.",부정행위 정신 손해 금전 보상 받다 위자료 산정,1,8,2020-11-18T09:00:00.000+09:00,"부정행위로 인한 정신적 손해를 금전적으로 보상받을 수 있는 경우, 그 위자료는 어떻게 산정되나요? 부정행위로 인한 정신적 손해를 금전으로 보상받기 위한 위자료는 혼인 기간, 미성년 자녀의 존재, 부정행위의 내용과 기간, 혼인 관계에 미친 영향, 부정행위가 발각된 이후의 상황 등 여러 사정을 종합적으로 고려하여 산정됩니다. 예를 들어, 한 사건에서는 위자료의 액수가 15,000,000원으로 정해졌습니다."
"배우자와 혼인 중에 제3자가 부정행위를 저질렀을 경우, 배우자에게 위자료 청구가 가능한 조건은 무엇인가요?","배우자와 혼인 중에 제3자가 부정행위를 저질렀을 경우, 위자료 청구가 가능하기 위해서는 제3자가 배우자가 있는 사람임을 알면서도 부정행위를 저질렀다는 사실이 인정되어야 합니다. 또한, 그러한 부정행위로 인해 혼인관계가 침해되었거나 유지가 방해되었다는 점도 입증되어야 합니다.",배우자 혼인 부정행위 저지르다 위자료 청구 제3자가,1,5,2023-03-09T09:00:00.000+09:00,"배우자와 혼인 중에 제3자가 부정행위를 저질렀을 경우, 배우자에게 위자료 청구가 가능한 조건은 무엇인가요? 배우자와 혼인 중에 제3자가 부정행위를 저질렀을 경우, 위자료 청구가 가능하기 위해서는 제3자가 배우자가 있는 사람임을 알면서도 부정행위를 저질렀다는 사실이 인정되어야 합니다. 또한, 그러한 부정행위로 인해 혼인관계가 침해되었거나 유지가 방해되었다는 점도 입증되어야 합니다."
부정행위를 한 제3자가 위자료를 지급해야 하는 이유는 무엇인가요?,"부정행위를 한 제3자는 그 행위로 인해 부부공동생활을 침해하거나 유지를 방해하고, 배우자로서의 권리를 침해하여 배우자에게 정신적 고통을 가했기 때문에 위자료를 지급할 의무가 있습니다. 이는 불법행위로 간주되어 피해자의 정신적 고통에 대한 배상책임을 부담하게 됩니다.",부정행위 위자료 지급 이유 제3자가,1,1,2020-11-26T09:00:00.000+09:00,"부정행위를 한 제3자가 위자료를 지급해야 하는 이유는 무엇인가요? 부정행위를 한 제3자는 그 행위로 인해 부부공동생활을 침해하거나 유지를 방해하고, 배우자로서의 권리를 침해하여 배우자에게 정신적 고통을 가했기 때문에 위자료를 지급할 의무가 있습니다. 이는 불법행위로 간주되어 피해자의 정신적 고통에 대한 배상책임을 부담하게 됩니다."
부정행위로 인한 위자료 청구에서 당사자의 과거 행위나 메시지가 어떤 영향을 미치나요?,"부정행위로 인한 위자료 청구에서 당사자가 부부 관계가 회복할 수 없을 정도로 파탄에 이르지 않았음을 알았거나 알 수 있었던 경우, 그 행위나 메시지가 책임 판단에 영향을 미칩니다. 예를 들어, 부정행위 당사자가 부부 관계의 회복 가능성을 언급한 메시지를 보내면, 그 의도와 인식이 고의 또는 과실 여부 판단에 반영될 수 있습니다.",부정행위 위자료 청구 당사자 과거 행위 메시지 영향 미치나,1,2,2019-11-08T09:00:00.000+09:00,"부정행위로 인한 위자료 청구에서 당사자의 과거 행위나 메시지가 어떤 영향을 미치나요? 부정행위로 인한 위자료 청구에서 당사자가 부부 관계가 회복할 수 없을 정도로 파탄에 이르지 않았음을 알았거나 알 수 있었던 경우, 그 행위나 메시지가 책임 판단에 영향을 미칩니다. 예를 들어, 부정행위 당사자가 부부 관계의 회복 가능성을 언급한 메시지를 보내면, 그 의도와 인식이 고의 또는 과실 여부 판단에 반영될 수 있습니다."
배우자 외의 사람과의 부정행위에 대한 불법행위로 인한 위자료 배상액은 어떻게 산정되나요?,"위자료 배상액의 산정은 여러 사정을 고려하여 결정됩니다. 예를 들어, 혼인생활기간, 부정행위의 기간과 정도, 부정행위가 부부공동생활에 미친 영향, 부정행위자의 태도 등이 고려됩니다. 예를 들어, 대법원 판례에서는 부정행위로 인한 정신적 고통을 겪은 피해자에게 3,000,000원의 위자료를 배상하는 것이 적절하다고 판단한 사례가 있습니다.",배우자 사람 부정행위 불법행위 위자료 배상 산정,1,6,2020-11-11T09:00:00.000+09:00,"배우자 외의 사람과의 부정행위에 대한 불법행위로 인한 위자료 배상액은 어떻게 산정되나요? 위자료 배상액의 산정은 여러 사정을 고려하여 결정됩니다. 예를 들어, 혼인생활기간, 부정행위의 기간과 정도, 부정행위가 부부공동생활에 미친 영향, 부정행위자의 태도 등이 고려됩니다. 예를 들어, 대법원 판례에서는 부정행위로 인한 정신적 고통을 겪은 피해자에게 3,000,000원의 위자료를 배상하는 것이 적절하다고 판단한 사례가 있습니다."
"혼인관계가 파탄에 이르게 된 경우, 상대방의 부정행위로 인한 정신적 손해배상 책임이 인정되기 위한 요건은 무엇인가요?","혼인관계 파탄으로 인한 정신적 손해배상 책임이 인정되기 위해서는 부정행위를 한 당사자의 행위로 인해 혼인관계가 실제로 파탄에 이르렀음을 입증해야 합니다. 부정행위는 성관계를 포함한 부부의 정조의 의무에 반하는 행위로서, 이를 입증할 만한 객관적인 자료가 필요합니다. 단순한 호감 표시나 문자메시지 주고받기 등의 행위만으로는 부정행위로 인정되기 어렵습니다.",혼인 관계 파탄 이르다 상대방 부정행위 정신 손해배상 책임,1,6,2021-06-10T09:00:00.000+09:00,"혼인관계가 파탄에 이르게 된 경우, 상대방의 부정행위로 인한 정신적 손해배상 책임이 인정되기 위한 요건은 무엇인가요? 혼인관계 파탄으로 인한 정신적 손해배상 책임이 인정되기 위해서는 부정행위를 한 당사자의 행위로 인해 혼인관계가 실제로 파탄에 이르렀음을 입증해야 합니다. 부정행위는 성관계를 포함한 부부의 정조의 의무에 반하는 행위로서, 이를 입증할 만한 객관적인 자료가 필요합니다. 단순한 호감 표시나 문자메시지 주고받기 등의 행위만으로는 부정행위로 인정되기 어렵습니다."
"제3자가 타인의 부부공동생활에 개입하여 손해를 끼친 경우, 손해배상책임이 성립하는 조건은 무엇인가요?","제3자가 부부공동생활에 개입하여 혼인의 본질에 해당하는 부부공동생활을 방해하거나 파탄을 초래함으로써 배우자가 정신적 고통을 입은 경우, 원칙적으로 제3자는 불법행위에 대한 손해배상책임을 집니다. 이때 '부정행위'는 간통을 포함하며, 간통에 이르지 않더라도 부부의 정조 의무에 충실하지 않은 일체의 부정한 행위가 포함될 수 있습니다. 구체적 사안에 따라 그 정도와 상황을 참작하여 평가되며, 피해자는 정신적 고통에 대한 위자료를 청구할 수 있습니다.",타인 부부 생활 개입 손해 끼치다 손해배상 책임 제3자가,1,0,2019-09-20T09:00:00.000+09:00,"제3자가 타인의 부부공동생활에 개입하여 손해를 끼친 경우, 손해배상책임이 성립하는 조건은 무엇인가요? 제3자가 부부공동생활에 개입하여 혼인의 본질에 해당하는 부부공동생활을 방해하거나 파탄을 초래함으로써 배우자가 정신적 고통을 입은 경우, 원칙적으로 제3자는 불법행위에 대한 손해배상책임을 집니다. 이때 '부정행위'는 간통을 포함하며, 간통에 이르지 않더라도 부부의 정조 의무에 충실하지 않은 일체의 부정한 행위가 포함될 수 있습니다. 구체적 사안에 따라 그 정도와 상황을 참작하여 평가되며, 피해자는 정신적 고통에 대한 위자료를 청구할 수 있습니다."
부정행위를 통해 받은 정신적 손해에 대한 위자료의 액수는 어떻게 산정되나요?,"부정행위의 내용, 정도 및 기간, 부정행위에 이르게 된 경위, 혼인기간, 부정행위가 혼인관계에 미친 영향, 부정행위에 있어서 각 당사자의 책임 등을 종합적으로 고려하여 위자료의 액수가 산정됩니다. 예를 들어, 부정행위의 책임이 더 큰 사람의 상황 등 여러 요소를 참작하여 결정됩니다.",부정행위 통해 받다 정신 손해 위자료 액수 산정,1,6,2016-05-20T09:00:00.000+09:00,"부정행위를 통해 받은 정신적 손해에 대한 위자료의 액수는 어떻게 산정되나요? 부정행위의 내용, 정도 및 기간, 부정행위에 이르게 된 경위, 혼인기간, 부정행위가 혼인관계에 미친 영향, 부정행위에 있어서 각 당사자의 책임 등을 종합적으로 고려하여 위자료의 액수가 산정됩니다. 예를 들어, 부정행위의 책임이 더 큰 사람의 상황 등 여러 요소를 참작하여 결정됩니다."
부정행위로 인한 위자료 청구의 법적 근거는 무엇인가요?,"부정행위로 인한 위자료 청구는 민법 제750조에 근거하여 피해자가 입은 정신적 고통에 대해 손해배상을 청구할 수 있도록 규정하고 있습니다. 부정행위는 부부의 정조의무를 위반하는 행위로 간주되며, 대법원 판례에서도 부정행위는 원칙적으로 불법행위를 구성하고, 그로 인해 입은 정신적 고통에 대해 배상할 의무가 있다고 확립하고 있습니다.",부정행위 위자료 청구 법적,1,6,2021-05-13T09:00:00.000+09:00,"부정행위로 인한 위자료 청구의 법적 근거는 무엇인가요? 부정행위로 인한 위자료 청구는 민법 제750조에 근거하여 피해자가 입은 정신적 고통에 대해 손해배상을 청구할 수 있도록 규정하고 있습니다. 부정행위는 부부의 정조의무를 위반하는 행위로 간주되며, 대법원 판례에서도 부정행위는 원칙적으로 불법행위를 구성하고, 그로 인해 입은 정신적 고통에 대해 배상할 의무가 있다고 확립하고 있습니다."
위자료 청구에 대한 법적 기준은 무엇이 있나요?,"위자료 청구는 민법 제750조에 근거하여 이혼이나 계약의 위반으로 인한 정신적 고통에 대한 배상을 요구하는 것으로, 이때 피해자가 입은 정신적 고통의 정도와 상대방의 귀책 사유를 종합적으로 고려하여 적정액을 산정합니다.",위자료 청구 법적 기준,1,6,2016-09-01T09:00:00.000+09:00,"위자료 청구에 대한 법적 기준은 무엇이 있나요? 위자료 청구는 민법 제750조에 근거하여 이혼이나 계약의 위반으로 인한 정신적 고통에 대한 배상을 요구하는 것으로, 이때 피해자가 입은 정신적 고통의 정도와 상대방의 귀책 사유를 종합적으로 고려하여 적정액을 산정합니다."
위자료 청구의 법률적 근거는 무엇인가요?,"위자료 청구는 민법 제750조에 따라 불법행위로 인한 정신적 고통에 대한 배상으로 인하여 가능합니다. 피해자는 정신적 고통을 겪었음을 주장하고 이에 대한 배상으로 위자료를 청구할 수 있으며, 대법원은 그 기준에 따라 피해자의 정신적 피해뿐만 아니라 부정행위로 인한 가정의 파탄 및 감정적 영향을 종합적으로 평가하여 배상액을 결정합니다.",위자료 청구 법률,1,8,2020-08-10T09:00:00.000+09:00,"위자료 청구의 법률적 근거는 무엇인가요? 위자료 청구는 민법 제750조에 따라 불법행위로 인한 정신적 고통에 대한 배상으로 인하여 가능합니다. 피해자는 정신적 고통을 겪었음을 주장하고 이에 대한 배상으로 위자료를 청구할 수 있으며, 대법원은 그 기준에 따라 피해자의 정신적 피해뿐만 아니라 부정행위로 인한 가정의 파탄 및 감정적 영향을 종합적으로 평가하여 배상액을 결정합니다."
